14.961600, 57.658500, "st1 eksjö 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98134"
14.569100, 56.053500, "st1 sölvesborg 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98135"
15.269100, 56.218800, "st1 ronneby 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98136"
14.063100, 57.170500, "st1 värnamo 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98137"
13.123300, 55.376400, "st1 trelleborg 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98138"
12.854800, 55.880900, "st1 landskrona 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98139"
14.336600, 55.546000, "st1 simrishamn 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98140"
14.147400, 56.747200, "st1 agunnaryd 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98141"
16.396500, 61.336900, "st1 bollnäs 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98142"
13.315900, 55.834200, "st1 eslöv 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98143"
15.796400, 60.000700, "st1 fagersta 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98144"
12.465800, 56.907700, "st1 falkenberg 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98145"
13.558400, 58.150800, "st1 falköping 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98146"
13.568800, 58.182800, "st1 falköping 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98147"
15.944800, 56.255100, "st1 fågelmara 0771369369", "st1 automat 1 95 oktan diesel Stationsnr:98148"
13.508800, 58.538400, "st1 götene 0771369369", "st1 automat 1 95 oktan e85 diesel Stationsnr:98149"
24.126500, 65.845200, "st1 haparanda 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98150"
14.256300, 58.303000, "st1 hjo 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98151"
14.524600, 59.776900, "st1 hällefors 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98152"
13.819200, 56.170100, "st1 hässleholm 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98153"
17.575600, 59.978300, "st1 uppsala 0771369369", "st1 automat 3 95 oktan e85 diesel Stationsnr:98154"
